# tools/ci-expected.tsv -- the allow-list `tools/ci-census.py` checks a build against.
#
# One row per allowed skip. Tab separated:
#
#
# not-run-total: 455
#
#   452 -> 455 on 2026-08-30 (ninth session): `flashwin` arrives at 13 with one
#   allowed skip covering 3. Its ten synthetic controls -- the rendering, the
#   endianness mutant, the publication guard in all three directions, the
#   half-open overlap boundary and its off-by-one mutant -- run anywhere; R1-R3
#   read this unit's own 4 MiB flash dump, which can never be committed. 量
#   2026-08-30 with $FWRE_WORK pointed at an empty directory: 10 ok / 0 FAIL /
#   1 skip line covering 3, which closes against 13.
#
#   UNCHANGED on 2026-08-30 (ninth session) although `test-console-capture`
#   grew 29 -> 40: every one of the eleven new cases drives a pty, and the
#   guard and metadata cases need no device, no vendor artefact and no
#   toolchain. So the suite adds 11 to the RUN total and 0 to this one.
#   Written down for the same reason the line below is: a session that changes
#   a suite and does not move this number looks exactly like a session that
#   forgot to.
#
#   UNCHANGED on 2026-08-29 (seventh session) although a suite arrived:
#   `check-predictions` is 6 cases, all of which run on a stock runner --
#   every fixture is a temporary directory the controls build themselves, and
#   nothing in it reads $FWRE_WORK, bench/ or a vendor artefact. So it adds 6
#   to the run total and 0 to this one. Written down because a session that
#   adds a suite and does not move this number looks exactly like a session
#   that forgot to.
#
#   406 -> 452 on 2026-08-29 (sixth session), and it is 406 + 18 + 28:
#   `test-rtkimage` arrives at 32 with one allowed skip covering 18 (the GPL
#   drop), and `test-hazlint-objs` arrives at 28 and is *bench-only* for the
#   same reason `test-hazlint` is -- every one of its cases drives `hazlint`,
#   which refuses without `$FWRE_WORK/stage2.bin`. `test-deskchan` arrives at
#   18 and adds NOTHING here, because CI installs `qemu-system-mips` and the
#   suite then runs in full. ⚠️ This delta is arithmetic against the previous
#   measured value, not a fresh runner measurement: 量 2026-08-29 covers the
#   three new rows only (18 + 28 not run, checked with `--only`), and the 406
#   it is added to was measured on 2026-08-28/29.
#   The number ci-census prints as "NOT RUN IN THIS JOB", declared here so
#   that it is CHECKED rather than restated in a comment. 2026-08-29: the
#   green run of 2026-08-28 14:18 printed 373 while .github/workflows/ci.yml
#   said 362 -- wrong by 11, in the file whose own header spends forty lines
#   warning about a number that was true once. Nothing compared them.
#   373 -> 406 is test-hazlint 109 -> 142 (TC-j).
#
#   suite   bench_total   allowed_skip_label   covers   reason
#
# `bench_total` is the number of cases the suite prints WHEN EVERYTHING IT NEEDS
# IS PRESENT -- measured on the bench machine, not read off the source.
# `covers` is how many cases that one skip LINE stands for, and it is
# the field that matters: on a stock runner `tools/test-hazlint.sh` prints eight
# skip lines standing for twenty-five cases, and a census that counted lines
# would have reported eight.
#
# A suite with nothing to skip gets one row with `-` and 0.
# A suite CI does not run at all is marked `*bench-only*`, and its whole total
# counts as not run. It is listed rather than omitted because a suite nobody
# lists is a suite nobody misses.
#
# 2026-08-28 (fourth session): `kconfig-delta` (22), `mkinitramfs` (19) and
# `test-config-gates` (48, was 34) arrive with R3-4.  All three run on a clean clone --
# every control in the two tools is built on synthetic .config and declaration
# text, and the seven cases that are not are the E-block of test-config-gates,
# which reads the vendor template and this unit's own rootfs.  Read the note on
# `mkinitramfs` below: its A7 has no allowed skip on purpose.
#
# 2026-08-28: test-opcount 15 -> 24, test-hazlint 96 -> 109, and test-isa-probe
# arrives at 40. All three come out of `R2a/b/d-2`, and the one worth reading is
# hazlint's: the tool had been scanning a MIPS16 region four bytes at a time, so
# the cases added are a REFUSAL and its two mutations rather than more coverage of
# what it already did. test-isa-probe's A1 is the same shape one level up -- it
# asserts that a missing toolchain produces no table at all.
#
# 2026-08-27: test-hazlint 56 -> 96 and test-rlxprobe 195 -> 202, both from the
# COP3 correction in hazlint 1.2. Note what did NOT move: no violation count on
# any artefact in this tree changed, on either tool, before or after. The whole
# of the delta is controls and mutations -- which is the only way a fix that
# moves no number can be shown to have been a fix at all.
#
# 2026-08-26: spec-check went 10 -> 11 when it gained C8 and a ninth mutation.
# Caught by running ci-census against a fresh spec-check.out BEFORE the push --
# the second time a number in this repository would have been contradicted by
# the very next build (the first was ci.yml's own header, 2026-08-25).
#
# 2026-08-27 (second session): binsim arrives with two rows. `binsim` is the
# tool's own --self-test, twenty-three controls, none of which needs a vendor binary
# -- deliberately, because hazlint is *bench-only* for exactly the opposite
# reason and that means CI runs zero hazlint cases. `test-binsim` is 71 on the
# bench and 63 on a runner; the eight that stand down are the ones that read the
# six vendor trees. That eight was SEVEN when this row was first written, and
# the arithmetic here is what said so -- 48 + 7 = 55 against a bench total of 56,
# one short, because the section it stands for had eight cases and not seven.
# The suite was 56 then and is 65 now: `--fingerprint` turned out to have no case
# at all (seven added), and E0 -- the corpus's one-ISA membership rule -- got two
# more when a 2025 MediaTek image raised the question of a seventh tree; then 65 ->
# 71 when an adversarial review found three surviving mutants and a manifest no
# runner could reach.
#
# 2026-08-27 (third session), R2a/b/d-1: binsim 23 -> 24 and test-binsim 71 -> 96.
# The gate's step replaced the plan's refuted `@floor`, and the count is what
# that cost. Two things drive it.
#
# One: the real corpus stopped taking the REFUTED branch, and that branch had
# no fixture anywhere else -- a verdict that has stopped firing is not one that
# has been satisfied, it is one nobody is watching. So the verdict became a
# function (`floor_verdict`), `D5` drives it in both directions AND varies its
# second argument, `M11` inverts it, `M12` is the mutant that ignores CROSS
# entirely (an adversarial reviewer BUILT that one and it survived D5's first
# version), and `X` builds a second synthetic corpus that lands on the refuted
# side.
#
# Two: the step's first answer was wrong and the review caught it. `@floor` had
# been moved to `busybox unit-2018/v3.4.0` = 0.1646, which clears CROSS 0.1581
# -- but containment divides by the SMALLER feature set, and busybox's is 1.46x
# boa's, so the two numbers were read at different denominators. At a matched
# denominator the ordering reverses. The floor is now the CROSS cell itself in
# the new five-field cross-program form, `E7` asserts it is the top of a
# three-program population at ONE denominator, and `E8` measures what a
# compilation-model change alone costs (`@model`, pppd 2.4.4 in two trees).
# The corpus gained three `baseline` rows for that: 18 -> 21.
#
# The R section went 8 -> 22, and the shape of the new fourteen is the point:
# two read the PREMISE of the floor choice rather than its consequence (one
# BusyBox version and one boa version across all six trees), two pin that BASE
# and FLOOR share a denominator, three pin the population E7 takes a maximum
# over, two pin E8's reading, and two sweep the named cell's rank over k in
# both directions -- it is overtaken at k=1, which is what makes the other five
# rows mean something.
#
# suite	bench_total	allowed_skip_label	covers	reason
test-isa-probe	48	the vendor toolchains	20	needs a vendor toolchain: the rsdk assemblers ship inside the GPL drops under $FWRE_WORK/rebuild/src-vendor and are not in a clone. The twenty A-cases run anywhere -- they drive isa-probe.sh with stub assemblers -- and A1 is the one that makes this skip a skip: with no assembler the tool must exit 3 and print no table, so an absent toolchain can never be read as twenty rejections. 量 2026-08-28 with $FWRE_WORK pointed at an empty directory: 28 ok / 0 FAIL / 1 skip line covering 20, which closes against 48. 40 -> 48 on 2026-08-28 out of the adversarial review: A6 (a stub that kills exactly one -march column, because running the POS/NEG controls on the first column only passed 40/40 and then certified a column that could not assemble), four more A4 rows so that pref/madd/rdhwr/lwc3 -- all-dots in the real table -- have a positive control, and the B branch now keys on exit code 3 rather than truthiness so that a REFUSED run cannot be reported as this skip
test-rlxprobe	202	everything	202	needs gcc-mips-linux-gnu -- and CI deliberately does NOT install it, because with the cross compiler present the suite BUILDS and then hazlint refuses to report without its stage2.bin population control, which is correct behaviour; re-measured 2026-08-27 with $FWRE_WORK empty it is 101 ok / 101 FAIL, which closes exactly against 202. 106 -> 195 on 2026-08-26 when probe3 arrived: P4/T1/W1-W4/Y1-Y4, six static mutations, and Q4/Q5/Q6 plus six qemu mutations; 195 -> 202 on 2026-08-27 when T1 gained the hazlint --isa fingerprint beside its objdump one
test-vendor-tripwire	32	the vendor trees	32	no vendor git tree AND the synthetic fallback subject could not be built either. 量 2026-08-28: with $FWRE_WORK on an empty directory the suite now builds its own git repository with an ignore rule and runs 28 of 32 -- it used to print one skip line and 0 passed / 0 failed on any machine without the GPL drops, which is every runner, so the step went green even if vendor-tripwire.sh had been deleted outright. Found by the adversarial review of the same session
test-vendor-tripwire	32	T10 the incident's own binary	2	T10 runs the actual rsdk-linux-config that caused the 2026-08-28 incident and requires the wire to trip on it. It damages and then restores 2,580 files, so it needs --live and stands down otherwise. 量 2026-08-28 on the bench with the drops present: 22 ok / 0 FAIL / 1 skip line covering 2, which closes against 24; with --live it is 24 ok / 0 FAIL / 0 skip
test-vendor-tripwire	32	T13 default discovery	2	the default tree-discovery path reads $FWRE_WORK/rebuild/src-vendor, so it cannot be exercised against the synthetic subject the suite builds when no vendor drop is present. On the bench it runs. It exists because every other case passes --tree explicitly, and a mutant that discovered one tree instead of four passed the entire suite
test-tc-smoke	36	B the vendor toolchains	5	needs an rsdk toolchain under $FWRE_WORK/rebuild/src-vendor; they ship inside the GPL drops and are not in a clone. The thirty-one S-cases run anywhere -- they drive tc-smoke.sh with stub toolchains -- and S1 is the one that makes this a skip: with no toolchain the tool exits 3 and prints no table row, so an absent toolchain can never be read as four failed rungs. 量 2026-08-28 with $FWRE_WORK pointed at an empty directory: 31 ok / 0 FAIL / 1 skip line covering 5, which closes against 36. 31 -> 36 the same day out of the adversarial review: S6 gained the exit code (a rung NOT REACHED exited 0 and printed the verdict that says every toolchain reached L4) and S4 gained the monotonicity assertions the POS control was supposed to make and did not, because it was a printf of a sentence
test-tc-smoke	36	B qemu-mips	5	the toolchains are present and no MIPS user-mode emulator is. L4 is then not reached, and tc-smoke prints noqemu rather than ok -- S6 is the control for exactly that. CI never sees this row because it has no toolchain either; it exists so that a bench machine without qemu reports a skip instead of a failure
test-hazlint	142	*bench-only*	142	its K4 population control is $FWRE_WORK/stage2.bin -- 56 KiB of this unit's own vendor bootloader, which is someone else's property and identifies one physical device. On a runner the suite does not skip everything, it FAILS: 量 2026-08-28, 50 ok / 30 FAIL / 11 skip lines covering 29 cases, which closes against 109. 96 -> 109 on 2026-08-28 with hazlint 1.3: P4 (six cases for the MIPS16 refusal, end to end on the decompressed vendor kernel), M15/M16 for the detector's two halves, and the K10/K4b controls behind them. K4b needs the 3.3 MB kernel and so is bench-only for the same reason K4 is. The 96 that stood here was measured on 2026-08-27 and was correct then. 109 -> 142 on 2026-08-28 (fifth segment) with hazlint 1.5: TC-j -- K11-K16 called `_scan_elf`, a private copy of main()'s pipeline, and three mutations recreating TC-f verbatim passed all twenty controls. `_scan_elf` is deleted, K11-K17 now drive a real subprocess, and M17-M20 are the mutations that make that falsifiable. 量 2026-08-28 with $FWRE_WORK empty: 73 ok / 32 FAIL / 12 skip lines covering 37, which closes against 142. NOTE what did not move: all SEVEN `cli` controls pass on a runner -- they need no vendor artefact -- so the part of this suite TC-j was about is the part that would run anywhere. What keeps the row bench-only is still K4/K4b's fixtures
kconfig-delta	24	-	0	-
mkinitramfs	23	-	0	-
test-config-gates	48	E2-E4 the vendor template	4	E2 checks that the sha256 in config/rlxfw-kernel.delta's header is the file it names, E3 that `apply` is deterministic, and E4 that feeding the gate the PRE-oldconfig file refuses -- all three need the board template, which lives inside a GPL drop under $FWRE_WORK/rebuild/src-vendor and is not in a clone. The nineteen other cases run anywhere: the seven mutations break the two tools and name the control that must go red, and E1 parses the committed delta file itself. 量 2026-08-28 with $FWRE_WORK pointed at a nonexistent directory: 27 ok / 0 FAIL / 2 skip lines covering 7, which closes against 34
test-config-gates	48	E5-E6 this unit's rootfs	3	E5 and E6 build the real initramfs declaration against $FWRE_WORK/extracted/unit-2018, which is carved out of this device's own flash dump and can never be committed. E6 is the one that matters: it takes a source file away from the REAL declaration and requires a refusal, which is the same shape as M1's mutation one level up
test-reply-size	21	-	0	-
test-boot-timeline	15	-	0	-
check-predictions	15	-	0	arrives 2026-08-29 (R3-7), and the row is the CONTROLS rather than a run against a real predictions file. It is 15 and not the 6 this row carried for an hour: those six were all function-level, and a mutation pass killed only 7 of 15 mutants — one of them made the sweep return 0 on a real regression, which is the entire content of a gate, and another deleted a refusal the workflow comment advertises. Six more pin the sweep's own semantics (margin exactly 0, a malformed block, the guilty file not being the first, recursion depth, the arithmetic partitioning) and four drive the file as a SUBPROCESS to assert its exit code. 11 of 11 killed now. 🔴 And `--sweep bench` is NOT in `ci.yml`: git does not store mtimes, so on a fresh clone the sweep reads 128 of 156 cells as out of order — reproduced twice, and it is why the ordering claim is a pre-push gate and not a CI one. Pointing CI at one cannot work: bench/2026-08-25b/PREDICTIONS-b4-block3.md reports `1 of 3` because two of its cells were made unrunnable by the reading of the first, and a block written the day before a seating reports `0 of N` until the seating happens -- both correct, both exit 1. Four of the six controls must FAIL for a pass to mean anything, and two of them (P2, N4) exist only because --sweep DELIBERATELY disagrees with the per-file check on one case: a predicted cell with no capture is a violation there and is not one in the sweep. The record itself is swept as an exit-code gate beside audit-bench-log, not counted here
rbcheck	16	-	0	arrives 2026-08-29 (R1h-3's seating), and it is the CONTROLS rather than a run against a real block. Ten, and SIX MUST FAIL: C2 (probe2 read at RB_POISON_W instead of RB_WORDS -- the off-by-the-margin that made this check FAIL on its first real use), C3 (one flipped bit in w0), C4 (a missing reply line REFUSES rather than summing fewer words -- a --seconds truncation looks exactly like a payload defect), C5 (a margin word that is not poison), C6 (probe2's block when probe3's magic is demanded), C7 (one address read twice with different values). C9 is the row that fails if the seal's re-stamp correction ever becomes a no-op, and C10 pins that the progress ladder is selected BY THE BLOCK: probe2 seals at 0x90, which is probe3's P_CACHEOP, so one hardcoded ladder reads a complete probe2 run as having stopped nine stages early -- which is exactly what this tool did on its first run. Every fixture is bench/2026-08-25b/H2g.log and H2a.log, both committed, so all ten run on a stock runner: it adds 10 to the run total and 0 to this one, and that zero is written down because a session that adds a suite and does not move this number looks exactly like a session that forgot to.
test-rbcheck	9	-	0	arrives 2026-08-30, and it exists because rbcheck's own --self-test reported 10/10 while four mutations survived -- M4 (the UART-vs-seal comparison), M7 (the progress-vs-sealed comparison), M8 (the unknown-magic fallback) and M9 (the summation extent, which survived because 637 of the 808 summed words in the only fixture are zero). Two of those four delete exactly what the tool advertises. Nine mutations now, all killed; M20 mutates probe3.c rather than rbcheck.py, because the ladder control used to compare two hardcoded copies in one file and could not see source drift at all. Every mutation runs against committed captures in a temporary tree, so it needs no $FWRE_WORK and no device: 9 to the run total, 0 to this one.
test-rebuild-census	27	A7 real-material cases	4	needs $FWRE_WORK/extracted (this unit's own flash dump) and the rebuild outputs under $FWRE_WORK/rebuild/r2ab/out/bin, neither of which can be committed. The twenty-three other cases run anywhere: the tool's eight controls are built on synthetic ELFs, and six of the cases are MUTATIONS of the tool checked against those controls, so a runner still exercises the window hand-off, both boundaries of the decision rule, and the branch where a PERFECT score with a changed container must still be VOID. 量 2026-08-28 with $FWRE_WORK pointed at an empty directory: 23 ok / 0 FAIL / 1 skip line covering 4, which closes against 27
test-rtkimage	32	the GPL drop	18	the eighteen B/M cases read the drop's own `nfjrom`, `memload-full` and `vmlinux_img` under $FWRE_WORK/rebuild/src-vendor, and a GPL drop cannot be committed. The fourteen that run anywhere are the arithmetic and the parsers: `sum16` and the bit that must move it, a hand-built `cr6c` header parsed back to the fields it was built from, `elf_symbols` on a synthetic ELF, and the exit contract -- including `check` with no `--memload`, which must refuse rather than scan for `__vmlinux_start`. 量 2026-08-29 with $FWRE_WORK pointed at an empty directory: 14 ok / 0 FAIL / 1 skip line covering 18, which closes against 32
